store_id,item_id,wm_yr_wk,sell_price
store_3,item_7,201885,91.21
store_8,item_37,201886,18.94
store_7,item_50,201887,0
store_8,item_32,201888,10.39
store_8,item_3,201889,9.76
store_6,item_1,201890,0
store_9,item_34,201891,9.93
store_4,item_31,201892,33.52
store_3,item_36,201893,9.51
store_3,item_33,201894,85.34
store_3,item_5,201895,32.74
store_6,item_18,201896,10.01
store_9,item_42,201897,40.92
store_4,item_6,201898,44.97
store_10,item_29,201899,10.36
store_8,item_21,201900,10.48
store_1,item_7,201901,41.82
store_9,item_36,201902,10.33
store_10,item_40,201903,0
store_8,item_22,201904,0
store_8,item_22,201905,71.95
store_6,item_46,201906,12.29
store_4,item_1,201907,18.4
store_9,item_34,201908,0
store_3,item_32,201909,13.22
store_2,item_17,201910,6.88
store_4,item_30,201911,0
store_7,item_3,201912,10.27
store_8,item_30,201913,0
store_9,item_48,201914,10.05
store_7,item_38,201915,92.51
store_3,item_45,201916,0
store_2,item_25,201917,25.7
store_7,item_39,201918,0
store_5,item_29,201919,0
store_9,item_21,201920,0
store_6,item_44,201921,0
store_9,item_35,201922,35.81
store_9,item_31,201923,67.75
store_9,item_19,201924,81.02
store_9,item_7,201925,9.88
store_1,item_43,201926,9.7
store_3,item_19,201927,0
store_5,item_14,201928,9.86
store_8,item_7,201929,12.42
store_4,item_33,201930,0
store_7,item_25,201931,95.71
store_6,item_36,201932,9.51
store_5,item_13,201933,83.17
store_6,item_49,201934,0
store_5,item_29,201935,0
store_3,item_12,201936,9.88
store_7,item_18,201937,7.37
store_1,item_22,201938,71.26
store_3,item_3,201939,0
store_10,item_43,201940,25.04
store_2,item_46,201941,0
store_9,item_5,201942,9.16
store_2,item_23,201943,0
store_6,item_24,201944,11.7
store_9,item_49,201945,9.61
store_6,item_29,201946,0
store_1,item_44,201947,0
store_7,item_17,201948,2.21
store_9,item_33,201949,49.19
store_5,item_42,201950,0
store_2,item_11,201951,10.13
store_4,item_43,201952,13.65
store_2,item_14,201953,65.01
store_2,item_48,201954,0
store_1,item_6,201955,9.55
store_5,item_36,201956,10.07
store_4,item_17,201957,39.42
store_7,item_28,201958,0
store_9,item_1,201959,10.26
store_10,item_3,201960,9.86
store_9,item_7,201961,39.56
store_10,item_6,201962,38.5
store_7,item_26,201963,9.97
store_9,item_15,201964,0
store_3,item_20,201965,0
store_9,item_36,201966,0
store_10,item_39,201967,54.18
store_2,item_20,201968,0
store_4,item_27,201969,0
store_10,item_17,201970,0
store_9,item_30,201971,9.79
store_2,item_17,201972,9.7
store_10,item_32,201973,0
store_2,item_19,201974,10.4
store_6,item_32,201975,33.51
store_5,item_45,201976,0
store_6,item_28,201977,0
store_4,item_46,201978,28.39
store_6,item_9,201979,44.02
store_8,item_23,201980,0
store_3,item_42,201981,10.34
store_3,item_35,201982,0
store_2,item_2,201983,10.31
store_10,item_26,201984,0
store_9,item_35,201985,65.74
store_3,item_24,201986,23.11
store_10,item_47,201987,0
store_7,item_24,201988,10.16
store_10,item_44,201989,0
store_8,item_11,201990,0
store_8,item_23,201991,9.72
store_8,item_15,201992,9.76
store_4,item_3,201993,0
store_7,item_31,201994,88.27
store_1,item_42,201995,6.06
store_5,item_38,201996,8.77
store_6,item_38,201997,10.02
store_7,item_15,201998,35.94
store_6,item_32,201999,88.83
store_1,item_33,201800,0
store_2,item_33,201801,0
store_3,item_24,201802,10.16
store_7,item_22,201803,9.98
store_8,item_31,201804,10.91
store_1,item_16,201805,9.63
store_10,item_11,201806,0
store_10,item_10,201807,9.67
store_3,item_34,201808,60.34
store_10,item_41,201809,10.38
store_5,item_6,201810,9.49
store_8,item_11,201811,0
store_10,item_50,201812,0
store_3,item_47,201813,0
store_4,item_25,201814,14.09
store_1,item_13,201815,82.82
store_10,item_7,201816,0
store_9,item_33,201817,9.59
store_3,item_39,201818,10.4
store_7,item_34,201819,37.67
store_1,item_45,201820,23.72
store_8,item_50,201821,35.7
store_10,item_7,201822,14.25
store_8,item_50,201823,0
store_5,item_39,201824,26.52
store_1,item_46,201825,10.08
store_2,item_34,201826,9.88
store_4,item_45,201827,0
store_3,item_28,201828,13.8
store_10,item_24,201829,49.6
store_4,item_27,201830,18.69
store_9,item_36,201831,26.12
store_5,item_37,201832,38.94
store_3,item_43,201833,10.25
store_8,item_45,201834,6
store_6,item_36,201835,9.66
store_1,item_6,201836,9.72
store_2,item_5,201837,0
store_10,item_3,201838,93.14
store_7,item_40,201839,0
store_3,item_41,201840,44.46
store_4,item_43,201841,0
store_10,item_11,201842,9.86
store_1,item_11,201843,10.5
store_7,item_23,201844,41.14
store_4,item_34,201845,10.24
store_2,item_6,201846,36.58
store_6,item_18,201847,0
store_8,item_26,201848,9.76
store_7,item_33,201849,10.06
store_9,item_19,201850,47.4
store_9,item_37,201851,35.02
store_10,item_31,201852,12.57
store_8,item_38,201853,9.98
store_5,item_5,201854,63.73
store_4,item_44,201855,13
store_6,item_34,201856,10.2
store_5,item_16,201857,5.56
store_2,item_36,201858,0
store_4,item_37,201859,0
store_8,item_48,201860,0
store_5,item_14,201861,0
store_10,item_23,201862,0
store_2,item_44,201863,61.77
store_9,item_3,201864,37.75
store_6,item_32,201865,25.05
store_7,item_15,201866,5.54
store_8,item_35,201867,10
store_7,item_44,201868,0
store_9,item_30,201869,0
store_4,item_25,201870,9.83
store_10,item_17,201871,0
store_5,item_31,201872,18.93
store_7,item_14,201873,70.37
store_6,item_24,201874,28.68
store_3,item_37,201875,0
store_2,item_47,201876,40.4
store_7,item_13,201877,0
store_8,item_1,201878,0
store_9,item_35,201879,39.48
store_5,item_36,201880,9.9
store_3,item_4,201881,13.14
store_2,item_29,201882,13.73
store_9,item_36,201883,17.86
store_2,item_23,201884,0
store_5,item_23,201885,33.99
store_8,item_6,201886,61.75
store_8,item_41,201887,0
store_7,item_41,201888,85.04
store_2,item_6,201889,0
store_6,item_42,201890,35.81
store_5,item_29,201891,37.65
store_7,item_11,201892,0
store_4,item_43,201893,0
store_4,item_11,201894,11.2
store_2,item_31,201895,9.53
store_7,item_34,201896,9.6
store_10,item_10,201897,10.15
store_7,item_20,201898,0
store_8,item_41,201899,0
store_1,item_3,201900,43.16
store_8,item_30,201901,0
store_9,item_12,201902,63.47
store_10,item_28,201903,45.54
store_9,item_15,201904,9.94
store_6,item_27,201905,0
store_1,item_34,201906,8.44
store_9,item_1,201907,94.75
store_8,item_20,201908,10.27
store_5,item_39,201909,0
store_4,item_27,201910,40.08
store_3,item_46,201911,83.01
store_4,item_17,201912,9.92
store_4,item_34,201913,14.95
store_7,item_13,201914,9.68
store_5,item_8,201915,62.16
store_5,item_45,201916,19.59
store_1,item_10,201917,10.47
store_1,item_12,201918,9.78
store_3,item_46,201919,72.98
store_4,item_6,201920,0
store_6,item_27,201921,39.5
store_6,item_30,201922,9.83
store_3,item_4,201923,0
store_9,item_31,201924,0
store_7,item_1,201925,10.47
store_4,item_25,201926,25.47
store_1,item_13,201927,73.8
store_2,item_34,201928,0
store_6,item_11,201929,10.24
store_9,item_34,201930,9.75
store_5,item_13,201931,0
store_2,item_16,201932,33.13
store_3,item_18,201933,9.9
store_4,item_1,201934,10.08
store_8,item_45,201935,0
store_4,item_11,201936,10.05
store_10,item_22,201937,9.56
store_3,item_45,201938,9.63
store_4,item_21,201939,40.47
store_4,item_2,201940,36.46
store_3,item_17,201941,9.99
store_8,item_36,201942,27.59
store_4,item_37,201943,0
store_8,item_18,201944,0
store_8,item_19,201945,27.54
store_1,item_50,201946,73.63
store_1,item_40,201947,0
store_6,item_47,201948,10.16
store_9,item_25,201949,10.24
store_9,item_10,201950,16.81
store_2,item_7,201951,9.54
store_3,item_12,201952,9.7
store_8,item_13,201953,9.53
store_7,item_43,201954,53.06
store_10,item_17,201955,9.87
store_10,item_46,201956,9.51
store_4,item_42,201957,92.91
store_2,item_30,201958,9.86
store_7,item_24,201959,10.32
store_5,item_34,201960,10.23
store_5,item_5,201961,0
store_2,item_47,201962,0
store_4,item_34,201963,0
store_9,item_48,201964,74.86
store_10,item_23,201965,70.55
store_7,item_7,201966,12.92
store_9,item_22,201967,10.34
store_6,item_21,201968,42.4
store_7,item_47,201969,0
store_7,item_50,201970,18.64
store_8,item_26,201971,10.23
store_5,item_39,201972,10.02
store_5,item_1,201973,0
store_6,item_2,201974,0
store_2,item_3,201975,36.21
store_3,item_17,201976,0
store_4,item_17,201977,5.5
store_10,item_14,201978,10.22
store_8,item_12,201979,82.74
store_10,item_7,201980,2.83
store_2,item_50,201981,10.42
store_6,item_23,201982,42.24
store_2,item_50,201983,0
store_7,item_4,201984,26.69
store_9,item_37,201985,0
store_3,item_4,201986,97.13
store_10,item_37,201987,9.72
store_5,item_26,201988,0
store_8,item_37,201989,10.05
store_5,item_6,201990,50.68
store_3,item_49,201991,0
store_8,item_26,201992,0
store_4,item_5,201993,39.06
store_10,item_6,201994,10.17
store_7,item_24,201995,10.33
store_10,item_42,201996,10.27
store_3,item_23,201997,62.7
store_8,item_3,201998,0
store_3,item_49,201999,9.61
store_1,item_16,201800,0
store_1,item_22,201801,9.81
store_8,item_2,201802,0
store_4,item_35,201803,0
store_1,item_25,201804,9.76
store_1,item_19,201805,0
store_1,item_30,201806,9.57
store_5,item_43,201807,0
store_5,item_42,201808,23.89
store_7,item_33,201809,10.4
store_8,item_39,201810,9.69
store_9,item_30,201811,9.54
store_9,item_20,201812,0
store_1,item_23,201813,18.41
store_4,item_33,201814,40.78
store_7,item_2,201815,12.05
store_7,item_43,201816,5.88
store_9,item_44,201817,0
store_7,item_20,201818,0
store_4,item_42,201819,0
store_3,item_20,201820,0
store_10,item_11,201821,0
store_3,item_21,201822,0
store_7,item_27,201823,22.71
store_3,item_50,201824,0
store_1,item_49,201825,0
store_10,item_15,201826,0
store_2,item_45,201827,14.27
store_10,item_31,201828,10.01
store_8,item_31,201829,0
store_1,item_27,201830,10.43
store_7,item_15,201831,0
store_3,item_29,201832,69.1
store_8,item_16,201833,41.08
store_1,item_39,201834,72.3
store_7,item_40,201835,10.02
store_8,item_30,201836,10.38
store_4,item_34,201837,98.4
store_1,item_36,201838,52.1
store_1,item_13,201839,22.54
store_5,item_30,201840,0
store_9,item_10,201841,83.16
store_8,item_6,201842,9.68
store_10,item_45,201843,0
store_8,item_2,201844,0
store_8,item_6,201845,0
store_2,item_6,201846,10.21
store_6,item_6,201847,72.96
store_9,item_40,201848,8.79
store_1,item_50,201849,0
store_3,item_10,201850,0
store_7,item_20,201851,36.78
store_5,item_41,201852,0
store_4,item_1,201853,1.6
store_8,item_35,201854,10.11
store_8,item_16,201855,10.89
store_8,item_27,201856,8.86
store_10,item_1,201857,0
store_10,item_41,201858,0
store_1,item_42,201859,0
store_10,item_39,201860,0
store_1,item_7,201861,99.38
store_3,item_44,201862,0
store_8,item_48,201863,0
store_5,item_21,201864,0
store_7,item_36,201865,9.79
store_3,item_8,201866,17.13
store_9,item_14,201867,0
store_10,item_47,201868,9.98
store_10,item_46,201869,21.93
store_5,item_34,201870,46.43
store_9,item_47,201871,49.76
store_3,item_40,201872,0
store_1,item_8,201873,9.96
store_2,item_48,201874,13
store_7,item_3,201875,0
store_1,item_41,201876,0
store_2,item_20,201877,25.83
store_1,item_8,201878,0
store_3,item_13,201879,41.86
store_8,item_3,201880,9.81
store_9,item_22,201881,78.61
store_7,item_48,201882,10.34
store_5,item_37,201883,0
store_4,item_37,201884,40.18
store_2,item_10,201885,42.2
store_7,item_41,201886,10.71
store_3,item_39,201887,10.36
store_5,item_46,201888,35.78
store_7,item_6,201889,87.83
store_6,item_29,201890,11.59
store_3,item_8,201891,0
store_2,item_29,201892,10.3
store_9,item_10,201893,8.4
store_9,item_20,201894,0
store_9,item_44,201895,0
store_8,item_25,201896,9.5
store_1,item_44,201897,9.83
store_1,item_7,201898,2.1
store_4,item_21,201899,0
store_9,item_21,201900,67.44
store_5,item_10,201901,0
store_10,item_36,201902,9.71
store_6,item_36,201903,14.28
store_10,item_16,201904,0
store_9,item_29,201905,9.63
store_8,item_44,201906,9.61
store_1,item_6,201907,39.8
store_10,item_38,201908,62.02
store_5,item_22,201909,0
store_8,item_37,201910,5.93
store_2,item_30,201911,34.54
store_8,item_15,201912,0
store_6,item_26,201913,0
store_6,item_30,201914,4
store_8,item_8,201915,0
store_5,item_50,201916,0
store_9,item_7,201917,81.94
store_2,item_21,201918,10.29
store_9,item_30,201919,59.46
store_4,item_40,201920,10.48
store_7,item_5,201921,11.2
store_7,item_37,201922,0
store_3,item_43,201923,10.24
store_10,item_32,201924,10.09
store_8,item_21,201925,10.32
store_3,item_20,201926,7.89
store_2,item_44,201927,33.41
store_1,item_6,201928,0
store_3,item_43,201929,0
store_7,item_40,201930,20.37
store_6,item_20,201931,46.01
store_6,item_6,201932,10.11
store_9,item_26,201933,0
store_6,item_36,201934,9.5
store_9,item_23,201935,10.36
store_1,item_16,201936,70.52
store_7,item_41,201937,35.88
store_7,item_28,201938,11.62
store_3,item_13,201939,84.49
store_6,item_27,201940,0
store_3,item_1,201941,10.15
store_3,item_47,201942,66.13
store_3,item_6,201943,11.42
store_8,item_45,201944,62.7
store_8,item_33,201945,55.65
store_8,item_25,201946,12.06
store_10,item_1,201947,84.83
store_4,item_46,201948,21.13
store_1,item_3,201949,70.78
store_2,item_38,201950,96.21
store_2,item_10,201951,0
store_9,item_40,201952,9.75
store_2,item_44,201953,31.04
store_9,item_50,201954,9.97
store_9,item_31,201955,21.63
store_5,item_11,201956,10.2
store_10,item_48,201957,36.62
store_1,item_41,201958,58.24
store_10,item_4,201959,0
store_5,item_32,201960,9.63
store_2,item_18,201961,7.49
store_5,item_17,201962,10.24
store_10,item_12,201963,0
store_3,item_17,201964,0
store_6,item_6,201965,0
store_8,item_49,201966,77.27
store_4,item_43,201967,72.87
store_3,item_14,201968,3.66
store_2,item_4,201969,9.64
store_5,item_31,201970,8.8
store_8,item_17,201971,10.3
store_1,item_19,201972,38.82
store_6,item_34,201973,9.6
store_9,item_41,201974,47.85
store_10,item_42,201975,17.41
store_2,item_17,201976,46.65
store_4,item_47,201977,0
store_6,item_36,201978,10.17
store_2,item_1,201979,10.67
store_2,item_44,201980,35.8
store_5,item_17,201981,0
store_1,item_39,201982,0
store_2,item_6,201983,0
store_2,item_45,201984,7.53
store_2,item_41,201985,92.35
store_5,item_50,201986,69.53
store_6,item_17,201987,0
store_1,item_25,201988,33.93
store_1,item_17,201989,0
store_8,item_13,201990,18.67
store_8,item_7,201991,10.41
store_4,item_40,201992,10.41
store_5,item_7,201993,9.57
store_10,item_47,201994,0
store_8,item_10,201995,10.43
store_7,item_18,201996,12
store_10,item_1,201997,48.34
store_7,item_47,201998,10.04
store_1,item_25,201999,13
store_9,item_23,201800,34.41
store_1,item_41,201801,9.87
store_6,item_6,201802,76.28
store_5,item_42,201803,0
store_7,item_43,201804,7.99
store_2,item_41,201805,24.84
store_4,item_9,201806,9.69
store_10,item_16,201807,39.49
store_9,item_42,201808,25.48
store_1,item_3,201809,0
store_7,item_8,201810,13.07
store_9,item_10,201811,0
store_3,item_32,201812,9.97
store_10,item_3,201813,0
store_1,item_12,201814,10.4
store_2,item_30,201815,0
store_2,item_8,201816,59.9
store_10,item_15,201817,10.3
store_7,item_22,201818,33.1
store_10,item_35,201819,0
store_1,item_38,201820,0
store_5,item_10,201821,17.64
store_6,item_36,201822,0
store_3,item_7,201823,77.99
store_1,item_32,201824,9.51
store_3,item_6,201825,21.39
store_3,item_14,201826,11.4
store_7,item_16,201827,0
store_10,item_12,201828,61.59
store_2,item_41,201829,0
store_9,item_16,201830,0
store_10,item_24,201831,0
store_5,item_4,201832,0
store_8,item_32,201833,0
store_1,item_42,201834,14.97
store_5,item_22,201835,5.29
store_1,item_35,201836,0
store_8,item_33,201837,9.57
store_4,item_47,201838,59.68
store_6,item_27,201839,0
store_4,item_50,201840,9.83
store_2,item_16,201841,87.12
store_7,item_15,201842,9.97
store_8,item_4,201843,15.35
store_10,item_30,201844,0
store_8,item_47,201845,0
store_4,item_22,201846,0
store_5,item_9,201847,10.35
store_8,item_27,201848,0
store_5,item_39,201849,0
store_10,item_36,201850,5.86
store_4,item_38,201851,83.86
store_5,item_1,201852,73.88
store_4,item_16,201853,0
store_10,item_10,201854,9.92
store_1,item_3,201855,73.61
store_9,item_3,201856,53.58
store_8,item_45,201857,9.95
store_4,item_6,201858,10.19
store_7,item_14,201859,0
store_2,item_2,201860,67.23
store_3,item_46,201861,85.93
store_10,item_2,201862,46.91
store_3,item_46,201863,19.31
store_6,item_41,201864,70.69
store_1,item_41,201865,9.88
store_6,item_34,201866,9.8
store_5,item_45,201867,0
store_10,item_22,201868,10.01
store_6,item_4,201869,9.88
store_8,item_40,201870,9.87
store_3,item_42,201871,10.06
store_4,item_9,201872,0
store_8,item_48,201873,0
store_6,item_23,201874,25.67
store_5,item_4,201875,9.87
store_8,item_32,201876,9.97
store_9,item_44,201877,23.15
store_2,item_13,201878,9.64
store_7,item_12,201879,0
store_2,item_11,201880,0
store_8,item_10,201881,0
store_5,item_27,201882,9.74
store_8,item_48,201883,9.79
store_2,item_2,201884,0
store_7,item_38,201885,33.13
store_8,item_38,201886,46.34
store_10,item_9,201887,9.42
store_4,item_31,201888,0
store_3,item_23,201889,0
store_10,item_11,201890,0
store_3,item_11,201891,0
store_10,item_9,201892,26.78
store_3,item_14,201893,10.17
store_6,item_10,201894,0
store_9,item_20,201895,10.42
store_7,item_32,201896,0
store_3,item_1,201897,32.71
store_8,item_19,201898,13
store_6,item_45,201899,10.23
store_1,item_9,201900,9.81
store_7,item_40,201901,0
store_6,item_4,201902,0
store_5,item_13,201903,9.58
store_8,item_44,201904,10.48
store_7,item_13,201905,32.46
store_10,item_33,201906,10.41
store_6,item_26,201907,12.16
store_6,item_25,201908,1.6
store_6,item_20,201909,87.56
store_2,item_14,201910,74.41
store_7,item_29,201911,9.03
store_7,item_9,201912,9.64
store_5,item_31,201913,4.24
store_2,item_1,201914,64.24
store_5,item_27,201915,0
store_4,item_12,201916,29.66
store_8,item_3,201917,41.89
store_8,item_36,201918,23.23
store_1,item_10,201919,15.71
store_2,item_42,201920,21.44
store_4,item_2,201921,10.26
store_8,item_5,201922,29.47
store_5,item_41,201923,97.45
store_2,item_24,201924,10.35
store_3,item_38,201925,9.65
store_8,item_45,201926,0
store_5,item_24,201927,63.99
store_6,item_4,201928,0
store_9,item_13,201929,0
store_9,item_21,201930,41.51
store_5,item_44,201931,5.7
store_3,item_1,201932,0
store_8,item_27,201933,0
store_2,item_14,201934,0
store_9,item_40,201935,9.92
store_2,item_8,201936,14.23
store_6,item_20,201937,7.81
store_10,item_34,201938,9.44
store_1,item_48,201939,9.72
store_3,item_45,201940,0
store_3,item_6,201941,69.39
store_2,item_5,201942,10.27
store_7,item_3,201943,0
store_8,item_8,201944,3.12
store_1,item_49,201945,10.28
store_10,item_14,201946,0
store_1,item_6,201947,0
store_10,item_23,201948,0
store_9,item_37,201949,9.6
store_10,item_49,201950,10.03
store_4,item_19,201951,0
store_2,item_14,201952,37.28
store_10,item_12,201953,67.68
store_2,item_12,201954,49.08
store_4,item_33,201955,0
store_2,item_30,201956,10.02
store_8,item_49,201957,0
store_2,item_21,201958,12.46
store_5,item_30,201959,34.67
store_4,item_36,201960,29.77
store_7,item_13,201961,10.39
store_8,item_44,201962,9.79
store_2,item_26,201963,52.74
store_2,item_8,201964,0
store_3,item_5,201965,48.79
store_4,item_39,201966,13.15
store_7,item_47,201967,28.57
store_10,item_38,201968,38.06
store_6,item_31,201969,98.76
store_9,item_18,201970,0
store_2,item_17,201971,50.23
store_3,item_2,201972,10.24
store_2,item_32,201973,10.47
store_7,item_39,201974,0
store_2,item_43,201975,79.48
store_4,item_19,201976,49.53
store_5,item_35,201977,0
store_1,item_28,201978,9.88
store_6,item_25,201979,46.51
store_1,item_12,201980,0
store_8,item_28,201981,8.12
store_8,item_49,201982,10.07
store_8,item_43,201983,48.12
store_3,item_33,201984,9.89
store_8,item_38,201985,62.08
store_6,item_50,201986,0
store_10,item_3,201987,0
store_10,item_2,201988,19.65
store_6,item_23,201989,35.78
store_4,item_16,201990,0
store_2,item_20,201991,9.84
store_1,item_35,201992,2.83
store_10,item_33,201993,27.4
store_8,item_38,201994,10.49
store_7,item_37,201995,32.92
store_2,item_32,201996,10.19
store_4,item_22,201997,50.77
store_6,item_11,201998,18.8
store_4,item_32,201999,10.34
store_9,item_14,201800,13.99
store_10,item_26,201801,0
store_10,item_7,201802,14.39
store_7,item_14,201803,39.99
store_9,item_20,201804,66.68
store_6,item_13,201805,40.83
store_10,item_33,201806,67.48
store_9,item_12,201807,10.13
store_9,item_12,201808,22.08
store_8,item_18,201809,93.53
store_1,item_34,201810,0
store_4,item_10,201811,42.36
store_6,item_5,201812,0
store_5,item_42,201813,0
store_7,item_16,201814,9.65
store_1,item_16,201815,23.74
store_7,item_42,201816,9.7
store_5,item_9,201817,9.76
store_5,item_43,201818,0
store_8,item_2,201819,10.36
store_2,item_21,201820,43.49
store_6,item_43,201821,9.9
store_3,item_16,201822,10.07
store_9,item_8,201823,0
store_4,item_39,201824,10.27
store_6,item_22,201825,80.78
store_4,item_28,201826,0
store_4,item_18,201827,41.43
store_10,item_4,201828,53.81
store_2,item_21,201829,48.01
store_4,item_18,201830,0
store_5,item_2,201831,10.34
store_1,item_45,201832,7.53
store_5,item_41,201833,0
store_9,item_16,201834,39.46
store_7,item_17,201835,0
store_5,item_14,201836,0
store_7,item_3,201837,43.46
store_8,item_48,201838,92.72
store_6,item_46,201839,87.8
store_2,item_11,201840,25.81
store_7,item_39,201841,0
store_1,item_42,201842,0
store_1,item_26,201843,0
store_10,item_6,201844,9.66
store_9,item_46,201845,13.47
store_6,item_29,201846,87.48
store_3,item_17,201847,0
store_5,item_13,201848,9.91
store_3,item_26,201849,94.53
store_10,item_15,201850,10.45
store_9,item_42,201851,14.07
store_4,item_17,201852,5.5
store_10,item_17,201853,0
store_3,item_37,201854,9.51
store_9,item_28,201855,82.9
store_8,item_8,201856,0
store_5,item_19,201857,38.83
store_7,item_14,201858,0
store_4,item_27,201859,0
store_1,item_19,201860,12.54
store_4,item_24,201861,9.49
store_8,item_9,201862,48.75
store_4,item_46,201863,71.14
store_10,item_17,201864,9.6
store_1,item_4,201865,46.62
store_6,item_39,201866,9.51
store_9,item_40,201867,30.95
store_7,item_43,201868,0
store_10,item_12,201869,9.32
store_6,item_30,201870,5.9
store_3,item_17,201871,9.81
store_3,item_32,201872,37.64
store_5,item_17,201873,26.33
store_3,item_21,201874,76.6
store_3,item_36,201875,6.27
store_3,item_4,201876,6.83
store_5,item_11,201877,44.21
store_8,item_3,201878,36.3
store_9,item_32,201879,49.81
store_3,item_8,201880,5.59
store_3,item_11,201881,0
store_10,item_1,201882,0
store_4,item_50,201883,68.01
store_6,item_2,201884,0
store_7,item_24,201885,10.34
store_3,item_2,201886,9.96
store_8,item_30,201887,0
store_6,item_3,201888,33.17
store_10,item_9,201889,0
store_6,item_4,201890,10.05
store_10,item_25,201891,9.9
store_3,item_16,201892,9.83
store_4,item_11,201893,78.17
store_5,item_42,201894,6.21
store_7,item_48,201895,0
store_6,item_43,201896,10.33
store_9,item_13,201897,45.1
store_7,item_31,201898,28.59
store_2,item_49,201899,81.29
store_10,item_12,201900,63.44
store_2,item_3,201901,0
store_3,item_32,201902,9.79
store_7,item_6,201903,30.74
store_3,item_44,201904,42.24
store_5,item_37,201905,10.05
store_1,item_33,201906,10.01
store_7,item_7,201907,66.42
store_10,item_17,201908,0
store_9,item_2,201909,10.24
store_8,item_12,201910,0
store_2,item_27,201911,16.38
store_8,item_40,201912,0
store_4,item_12,201913,10.25
store_10,item_17,201914,9.93
store_1,item_1,201915,12.55
store_3,item_42,201916,46.56
store_7,item_43,201917,30.98
store_10,item_24,201918,80.66
store_2,item_9,201919,0
store_1,item_45,201920,0
store_8,item_42,201921,11.5
store_9,item_13,201922,9.8
store_8,item_10,201923,42.77
store_2,item_11,201924,12.39
store_8,item_31,201925,10.36
store_10,item_16,201926,7.95
store_1,item_22,201927,9.6
store_7,item_27,201928,73.97
store_10,item_47,201929,2.81
store_8,item_33,201930,23.96
store_1,item_34,201931,9.92
store_6,item_36,201932,9.77
store_7,item_31,201933,9.99
store_6,item_29,201934,3.06
store_5,item_47,201935,9.69
store_4,item_33,201936,0
store_10,item_46,201937,13.98
store_5,item_47,201938,96.02
store_6,item_31,201939,0
store_2,item_43,201940,13.78
store_4,item_11,201941,10.99
store_7,item_32,201942,0
store_1,item_23,201943,0
store_3,item_33,201944,10.31
store_6,item_28,201945,10.12
store_2,item_36,201946,0
store_6,item_50,201947,10.27
store_9,item_18,201948,0
store_1,item_29,201949,96.3
store_2,item_7,201950,10.32
store_1,item_33,201951,9.67
store_2,item_14,201952,8.69
store_8,item_49,201953,73.52
store_2,item_10,201954,0
store_2,item_13,201955,96.99
store_1,item_16,201956,34.79
store_9,item_11,201957,9.77
store_7,item_24,201958,6.52
store_4,item_9,201959,41.93
store_7,item_30,201960,47.24
store_3,item_50,201961,10.22
store_9,item_5,201962,9.84
store_7,item_50,201963,9.34
store_1,item_43,201964,0
store_9,item_19,201965,40.8
store_9,item_20,201966,0
store_5,item_34,201967,12
store_4,item_35,201968,70.05
store_7,item_50,201969,0
