store_id,item_id,wm_yr_wk,sell_price
store_10,item_34,201988,12.67
store_10,item_34,201806,0.0
store_10,item_35,201819,0.0
store_10,item_35,201904,10.25
store_10,item_35,201914,0.0
store_10,item_35,201939,10.13
store_10,item_35,201971,9.66
store_10,item_35,201931,2.1
store_10,item_40,201903,0.0
store_10,item_40,201922,0.0
store_10,item_40,201912,7.69
store_10,item_40,201940,9.85
store_10,item_40,201869,0.0
store_2,item_11,201951,10.13
store_2,item_11,201880,0.0
store_2,item_11,201840,25.81
store_2,item_11,201924,12.39
store_2,item_11,201902,0.0
store_2,item_22,201881,11.68
store_2,item_22,201811,0.0
store_2,item_22,201925,11.82
store_2,item_22,201881,9.96
store_2,item_22,201896,0.0
store_2,item_24,201924,10.35
store_2,item_24,201926,0.0
store_2,item_24,201837,10.4
store_2,item_24,201804,9.53
store_2,item_24,201964,0.0
store_2,item_47,201876,40.4
store_2,item_47,201962,0.0
store_2,item_47,201854,30.09
store_2,item_47,201941,0.0
store_2,item_47,201919,0.0
store_2,item_47,201912,77.96
store_2,item_47,201837,0.0
store_3,item_1,201941,10.15
store_3,item_1,201897,32.71
store_3,item_1,201932,0.0
store_3,item_1,201826,34.02
store_3,item_1,201809,0.0
store_3,item_1,201880,0.0
store_3,item_20,201965,0.0
store_3,item_20,201820,0.0
store_3,item_20,201926,7.89
store_3,item_20,201968,10.4
store_3,item_20,201889,0.0
store_3,item_43,201833,10.25
store_3,item_43,201923,10.24
store_3,item_43,201929,0.0
store_3,item_43,201935,0.0
store_3,item_43,201878,0.0
store_3,item_50,201814,9.67
store_3,item_50,201824,0.0
store_3,item_50,201961,10.22
store_3,item_50,201847,9.6
store_3,item_50,201897,0.0
store_4,item_16,201853,0.0
store_4,item_16,201990,0.0
store_4,item_16,201806,9.38
store_4,item_16,201802,18.47
store_4,item_16,201879,0.0
store_4,item_21,201939,40.47
store_4,item_21,201899,0.0
store_4,item_21,201910,10.49
store_4,item_21,201800,47.06
store_4,item_21,201866,0.0
store_4,item_28,201826,0.0
store_4,item_28,201926,21.75
store_4,item_28,201825,0.0
store_4,item_28,201868,0.0
store_4,item_28,201832,29.18
store_4,item_28,201988,10.22
store_4,item_3,201993,0.0
store_4,item_3,201900,0.0
store_4,item_3,201915,0.0
store_4,item_3,201806,0.0
store_4,item_3,201878,37.75
store_4,item_37,201859,0.0
store_4,item_37,201943,0.0
store_4,item_37,201884,40.18
store_4,item_37,201873,0.0
store_4,item_37,201819,94.39
store_4,item_37,201813,66.47
store_4,item_37,201854,36.58
store_4,item_37,201805,45.64
store_4,item_37,201867,46.46
store_5,item_10,201901,0.0
store_5,item_10,201821,17.64
store_5,item_10,201875,10.1
store_5,item_10,201887,0.0
store_5,item_10,201845,9.82
store_5,item_10,201888,0.0
store_5,item_26,201805,11.18
store_5,item_26,201988,0.0
store_5,item_26,201950,0.0
store_5,item_26,201880,8.14
store_5,item_26,201914,9.8
store_5,item_41,201852,0.0
store_5,item_41,201923,97.45
store_5,item_41,201833,0.0
store_5,item_41,201814,0.0
store_5,item_41,201856,98.75
store_5,item_45,201976,0.0
store_5,item_45,201916,19.59
store_5,item_45,201867,0.0
store_5,item_45,201849,8.68
store_5,item_45,201810,14.25
store_5,item_45,201840,0.0
store_5,item_45,201897,12.55
store_5,item_45,201912,0.0
store_5,item_45,201883,33.74
store_6,item_27,201905,0.0
store_6,item_27,201921,39.5
store_6,item_27,201940,0.0
store_6,item_27,201839,0.0
store_6,item_27,201874,72.74
store_6,item_27,201997,24.06
store_6,item_4,201813,5.66
store_6,item_4,201869,9.88
store_6,item_4,201902,0.0
store_6,item_4,201928,0.0
store_6,item_4,201890,10.05
store_7,item_11,201892,0.0
store_7,item_11,201941,9.63
store_7,item_11,201965,10.17
store_7,item_11,201872,10.3
store_7,item_11,201926,0.0
store_7,item_12,201879,0.0
store_7,item_12,201985,47.47
store_7,item_12,201911,0.0
store_7,item_12,201803,0.0
store_7,item_12,201989,0.0
store_7,item_2,201859,0.0
store_7,item_2,201815,12.05
store_7,item_2,201973,9.84
store_7,item_2,201924,0.0
store_7,item_2,201861,0.0
store_7,item_32,201896,0.0
store_7,item_32,201942,0.0
store_7,item_32,201894,0.0
store_7,item_32,201842,0.0
store_7,item_32,201855,29.34
store_7,item_39,201918,0.0
store_7,item_39,201974,0.0
store_7,item_39,201841,0.0
store_7,item_39,201839,0.0
store_7,item_39,201848,0.0
store_7,item_39,201857,27.63
store_7,item_40,201839,0.0
store_7,item_40,201835,10.02
store_7,item_40,201930,20.37
store_7,item_40,201901,0.0
store_7,item_40,201934,10.05
store_7,item_44,201868,0.0
store_7,item_44,201812,0.0
store_7,item_44,201930,76.52
store_7,item_44,201944,0.0
store_7,item_44,201993,32.46
store_7,item_45,201946,0.0
store_7,item_45,201947,9.3
store_7,item_45,201854,0.0
store_7,item_45,201991,14.13
store_7,item_45,201940,25.73
store_7,item_8,201865,0.0
store_7,item_8,201810,13.07
store_7,item_8,201990,9.87
store_7,item_8,201978,0.0
store_7,item_8,201838,0.0
store_7,item_8,201860,0.0
store_7,item_8,201829,0.0
store_7,item_9,201912,9.64
store_7,item_9,201920,6.96
store_7,item_9,201879,0.0
store_7,item_9,201901,9.66
store_7,item_9,201993,0.0
store_7,item_9,201875,11.26
store_8,item_11,201990,0.0
store_8,item_11,201811,0.0
store_8,item_11,201962,8.54
store_8,item_11,201829,0.0
store_8,item_11,201983,10.46
store_8,item_11,201996,0.0
store_8,item_11,201856,0.0
store_8,item_11,201834,0.0
store_8,item_21,201900,10.48
store_8,item_21,201925,10.32
store_8,item_21,201873,0.0
store_8,item_21,201924,10.29
store_8,item_21,201926,0.0
store_8,item_30,201913,0.0
store_8,item_30,201901,0.0
store_8,item_30,201836,10.38
store_8,item_30,201887,0.0
store_8,item_30,201948,10.24
store_8,item_30,201961,9.58
store_8,item_30,201909,0.0
store_8,item_30,201857,10.44
store_9,item_15,201964,0.0
store_9,item_15,201904,9.94
store_9,item_15,201898,10.09
store_9,item_15,201963,0.0
store_9,item_15,201915,0.0
store_9,item_18,201970,0.0
store_9,item_18,201948,0.0
store_9,item_18,201931,10.4
store_9,item_18,201961,10.49
store_9,item_18,201992,10.07
store_9,item_18,201960,0.0
