store_id,item_id,wm_yr_wk,sell_price
store_9,item_10,201950,16.81
store_9,item_10,201841,83.16
store_9,item_10,201893,8.4
store_9,item_10,201811,0.0
store_9,item_10,201888,14.5
store_9,item_10,201814,63.63
store_9,item_12,201902,63.47
store_9,item_12,201807,10.13
store_9,item_12,201808,22.08
store_9,item_12,201936,10.33
store_9,item_12,201902,81.47
store_9,item_12,201857,45.61
store_9,item_23,201803,27.15
store_9,item_23,201935,10.36
store_9,item_23,201800,34.41
store_9,item_23,201911,10.84
store_9,item_23,201985,3.96
store_9,item_23,201843,9.71
store_9,item_24,201989,10.1
store_9,item_24,201810,10.29
store_9,item_24,201844,15.3
store_9,item_24,201893,86.68
store_9,item_24,201954,10.07
store_9,item_24,201825,0.0
store_9,item_36,201902,10.33
store_9,item_36,201966,0.0
store_9,item_36,201831,26.12
store_9,item_36,201883,17.86
store_9,item_36,201933,48.21
store_9,item_40,201848,8.79
store_9,item_40,201952,9.75
store_9,item_40,201935,9.92
store_9,item_40,201867,30.95
store_9,item_40,201850,34.35
store_9,item_40,201912,21.88
store_9,item_40,201853,0.0
store_9,item_42,201897,40.92
store_9,item_42,201808,25.48
store_9,item_42,201851,14.07
store_9,item_42,201821,8.05
store_9,item_42,201969,9.89
store_9,item_42,201892,0.0
store_9,item_42,201869,10.3
store_9,item_47,201871,49.76
store_9,item_47,201849,0.0
store_9,item_47,201809,7.57
store_9,item_47,201813,25.08
store_9,item_47,201883,0.0
store_9,item_47,201968,14.01
store_9,item_47,201852,9.65
store_9,item_7,201925,9.88
store_9,item_7,201961,39.56
store_9,item_7,201917,81.94
store_9,item_7,201882,5.24
store_9,item_7,201876,79.34
